sim_time,t,base_x,base_y,base_z,base_roll_rad,base_pitch_rad,base_yaw_rad,com_x,com_y,com_z,com_support_margin_m,raw_pitch_feedback_nm,applied_pitch_feedback_nm,raw_roll_feedback_nm,applied_roll_feedback_nm,left_pelvis_hip_distance_m,right_pelvis_hip_distance_m,left_pelvis_hip_contact,right_pelvis_hip_contact,self_collision_contact_count,nonfoot_ground_contact_count,left_foot_contact,right_foot_contact,left_foot_slip_m,right_foot_slip_m,max_contact_penetration_m,minimum_joint_margin_rad,minimum_actuator_margin
0.001,-4.999,0.0,0.0,0.6636883990384522,0.0,-0.0,0.0,0.014289678232506067,-0.00023491882644464265,0.7027931478407976,0.08988087863261039,0.0,0.0,-0.0,0.0,0.0015233686278937277,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04642198117969982,0.899510033301736
0.02000000000000001,-4.98,3.2616578040089793e-05,-0.00021806152924934647,0.6623065536652456,-0.0027717530201052786,0.0003023977140047733,0.000370156622032541,0.01436198198985199,-0.0002049847280419553,0.7013481537993623,0.09061671877181933,0.25842238467706596,0.20823344502687716,4.04423554122829,0.44543714817096125,0.0016946117935822092,0.0018758044788306243,0,0,0,0,0,1,0.0008085868304592269,0.0007135626430741144,0.0005414948493238049,0.04645026724861054,0.7843661895021812
0.04000000000000003,-4.96,0.00039441388703694333,-0.0006835461058328725,0.6588766904000987,-0.010011116763048292,-0.0008965669109839161,0.003057240350478921,0.014795458561662199,-1.2230627034360716e-05,0.6979028847695425,0.09168503689267521,-4.090147787380567,-0.5917665549731236,4.302837134511545,0.8204371481709616,0.0020583400319814102,0.0,0,0,0,0,1,1,0.00239295021355275,0.0022895113144751392,0.0017483738061154453,0.04651146276492122,0.6370519511539695
0.060000000000000046,-4.94,0.0017872877816683624,-0.0005378202442852126,0.6559745868974828,-0.011939270890319459,-0.006466753683007235,0.005434685706700207,0.015894241587368286,0.00041063665318031586,0.6951094346157453,0.09284085210961547,-7.287384563971447,-1.3917665549731244,1.1395301383536711,0.6954371481709614,0.002103276681594711,0.0013279924988887047,0,0,0,0,1,1,0.004656230945515305,0.004263928741534787,0.002208665186446533,0.0465852964648815,0.6100623112325283
0.08000000000000006,-4.92,0.003998384966486783,-0.00012984490467920001,0.6541193492673195,-0.012443835732774532,-0.011968319511168267,0.0065103625916264046,0.017328407911890796,0.0009207756271182247,0.6933403627282824,0.09322520240133464,-6.545379412611619,-2.1917665549731247,1.7513969607480568,0.46338715815301806,0.002080729242982943,0.0013085498940706571,0,0,0,0,1,1,0.006464171310714982,0.0056282410423327,0.0015113322426644578,0.046405601637060354,0.6868557138305306
0.10000000000000007,-4.9,0.006386559242131927,0.0002494455681308317,0.653237525272628,-0.014434347738892066,-0.015337867213713538,0.0065656347739365215,0.018792554797478482,0.0014896283639779728,0.6924906412850882,0.09295126034752826,-4.5400060259534705,-2.9917665549731254,2.568920411440853,0.6815748869304293,0.0021493441923264318,0.001223815174896148,0,0,0,0,1,1,0.00764945867700474,0.005876141023339862,0.0009070339860671696,0.04622925668065989,0.7516803605131368
0.12000000000000009,-4.88,0.008612984441344158,0.0007246205036195192,0.6528741723625525,-0.016236028285026096,-0.01670257153215685,0.006423451901267108,0.02020540955851634,0.0021366262712675956,0.6921188049170492,0.09213333240795193,-2.9468376469943576,-2.68760250451383,1.9715063671612705,0.8396915891247761,0.002199918421709084,0.0,0,0,0,0,1,1,0.00824589357145231,0.005832452287882451,0.0006509418834102871,0.04620433367313662,0.8433472884189855
0.1400000000000001,-4.86,0.010530713411197967,0.0013432260581889952,0.6527974852387708,-0.0169647879728344,-0.016676217089241253,0.006494146955171176,0.021513889060206248,0.002830686899316312,0.6920145390230952,0.09093117749364955,-1.856409964576743,-1.8876025045138296,1.506437494760533,0.6736178828344115,0.002181784180915465,0.0011786855689860883,0,0,0,0,1,1,0.008353938899563792,0.00578311758878227,0.00046544007816287213,0.04620627173228093,0.8583045478505386
0.16000000000000011,-4.84,0.012137011208343287,0.0020187289845456247,0.6527971325265136,-0.017339647112731952,-0.015891368160592566,0.006620796649040455,0.022733608099385162,0.0035424395437151164,0.691982759480406,0.08971681582002816,-1.1484051387486767,-1.087602504513829,1.4455002891021411,0.6130839967983944,0.0021418068935824437,0.0012186795354325378,0,0,0,0,1,1,0.0083589884137881,0.005761809139968807,0.00038913620352648125,0.04620982441898978,0.8649844808526341
0.18000000000000013,-4.82,0.013487666089815458,0.0027163206619710972,0.652813691500613,-0.01767653178942101,-0.014644795422327685,0.006722970730942447,0.023882910528284465,0.0042623388447106504,0.6919711827533078,0.08856619107903498,-0.5802190596317764,-0.4698517270039063,1.480492484132786,0.5821229378490718,0.002099201484565807,0.0012633195694174927,0,0,0,0,1,1,0.00835640246164947,0.005757320951246412,0.000374712565114131,0.046212737255408455,0.8683629834927195
